file_name,gloss,dialect,num_frames,recording_group,group_size,min_diff_to_group
W02243B.mp4,môn Kĩ thuật,B,116,RG01999,1,
W02244B.mp4,môn Lịch sử,B,142,RG02000,1,
W02244N.mp4,môn Lịch sử,N,85,RG02001,2,0.242
W02244T.mp4,môn Lịch sử,T,85,RG02001,2,0.242
W02245.mp4,môn Mĩ thuật,-,130,RG02002,1,
W02246.mp4,môn Ngoại ngữ,-,121,RG02003,1,
W02247.mp4,môn Sinh học,-,134,RG02004,1,
W02249.mp4,môn Tin học và Công nghệ,-,111,RG02005,1,
W02248.mp4,môn Tiếng Việt,-,123,RG02006,1,
W02250.mp4,môn Toán,-,117,RG02007,1,
W02251.mp4,môn Tự nhiên và Xã hội,-,136,RG02008,1,
W02238.mp4,môn Âm nhạc,-,137,RG02009,1,
W02239B.mp4,môn Đạo đức,B,113,RG02010,2,0.279
W02239T.mp4,môn Đạo đức,T,113,RG02010,2,0.279
W02239N.mp4,môn Đạo đức,N,83,RG02011,1,
W04066B.mp4,môn Địa lý,B,128,RG02012,1,
W04066N.mp4,môn Địa lý,N,84,RG02013,2,0.235
W04066T.mp4,môn Địa lý,T,84,RG02013,2,0.235
W02220.mp4,mõm,-,114,RG02014,1,
D0038.mp4,mù chữ,-,144,RG02015,1,
W02270B.mp4,mùa hè,B,105,RG02016,1,
W02270N.mp4,mùa hè,N,66,RG02017,1,
W02270T.mp4,mùa hè,T,113,RG02018,1,
W02271.mp4,mùa thu,-,127,RG02019,1,
W02272B.mp4,mùa xuân,B,154,RG02020,1,
W02272N.mp4,mùa xuân,N,119,RG02021,2,0.24
W02272T.mp4,mùa xuân,T,119,RG02021,2,0.24
W02269.mp4,mùa đông,-,114,RG02022,1,
W02276.mp4,múa,-,132,RG02023,1,
W02277.mp4,múa lân,-,99,RG02024,1,
W02273.mp4,múa rối,-,112,RG02025,1,
W02278.mp4,múa sạp,-,138,RG02026,1,
W02162.mp4,măng,-,120,RG02027,1,
W02209.mp4,mĩ thuật,-,103,RG02028,1,
W02275.mp4,mũ,-,90,RG02029,1,
W02265.mp4,mũ lưỡi trai,-,111,RG02030,1,
D0219.mp4,mũi tên,-,129,RG02031,1,
D0427.mp4,mũm mĩm,-,125,RG02032,1,
W02255.mp4,mơ ngủ,-,100,RG02033,1,
W02256.mp4,mơ ước,-,80,RG02034,1,
W02282.mp4,mưa phùn,-,111,RG02035,1,
W02112.mp4,mạch lạc,-,152,RG02036,1,
W02113.mp4,mạch máu,-,146,RG02037,1,
W02125.mp4,mạng lưới,-,157,RG02038,1,
W02129.mp4,mạnh bạo (giống: mạnh dạn),-,126,RG02039,1,
W02131.mp4,mạnh mẽ,-,113,RG02040,1,
D0252.mp4,mất (chết) (chỉ người),-,112,RG02041,1,
W02182.mp4,mất ngủ,-,102,RG02042,1,
W02183.mp4,mất trí,-,119,RG02043,1,
W02196.mp4,mấy giờ?,-,127,RG02044,1,
W02180.mp4,mầm cây,-,100,RG02045,1,
W02181.mp4,mầm non,-,111,RG02046,1,
W02191.mp4,mẫu số,-,135,RG02047,1,
W02192.mp4,mẫu số bé,-,68,RG02048,1,
W02193.mp4,mẫu số chung,-,153,RG02049,1,
W02194.mp4,mẫu số lớn,-,120,RG02050,1,
W02187B.mp4,mật khẩu,B,103,RG02051,1,
W02187N.mp4,mật khẩu,N,86,RG02052,1,
W02187T.mp4,mật khẩu,T,164,RG02053,1,
W02189.mp4,mật ong,-,115,RG02054,1,
W02155.mp4,mắc áo,-,91,RG02055,1,
W02161.mp4,mắm,-,110,RG02056,1,
W02164B.mp4,mắng,B,113,RG02057,1,
W02164N.mp4,mắng,N,67,RG02058,1,
W02164T.mp4,mắng,T,110,RG02059,1,
W02156.mp4,mặc,-,100,RG02060,1,
W02159.mp4,mặc kệ,-,114,RG02061,1,
W02160.mp4,mặc quần áo,-,109,RG02062,1,
W02166.mp4,mặt,-,130,RG02063,1,
W02175.mp4,mặt dài,-,106,RG02064,1,
W02173.mp4,mặt nạ,-,107,RG02065,1,
W02172.mp4,mặt vuông,-,95,RG02066,1,
W02171.mp4,mặt đất,-,121,RG02067,1,
W02204.mp4,mềm mại,-,129,RG02068,1,
D0370.mp4,mệt không?,-,72,RG02069,1,
D0369.mp4,mệt mỏi,-,183,RG02070,1,
D0283.mp4,mọc ria mép,-,76,RG02071,1,
D0282.mp4,mọc râu,-,101,RG02072,1,
D0281.mp4,mọc tóc,-,79,RG02073,1,
W02229.mp4,mồ côi,-,97,RG02074,1,
W02230.mp4,mồ côi cha mẹ,-,97,RG02075,1,
W02231.mp4,mồ hôi,-,130,RG02076,1,
D0197.mp4,mồ hôi nhễ nhại,-,161,RG02077,1,
W02237.mp4,mỗi,-,102,RG02078,1,
D0169B.mp4,mỗi ngày,B,116,RG02079,2,0.253
D0169N.mp4,mỗi ngày,N,116,RG02079,2,0.253
D0169T.mp4,mỗi ngày,T,117,RG02080,1,
W02234.mp4,mộc nhĩ,-,113,RG02081,1,
W02252.mp4,một cặp,-,94,RG02082,1,
D0146.mp4,một là,-,115,RG02083,1,
W02254.mp4,một mình,-,99,RG02084,1,
D0410B.mp4,một tiếng,B,128,RG02085,1,
D0410N.mp4,một tiếng,N,84,RG02086,2,0.26
D0410T.mp4,một tiếng,T,84,RG02086,2,0.26
D0409.mp4,một tiết học,-,122,RG02087,1,
D0184.mp4,một ít/ một chút,-,244,RG02088,1,
W02253.mp4,một đôi,-,94,RG02089,1,
W02262.mp4,mớ rau,-,129,RG02090,1,
W02264B.mp4,mới,B,107,RG02091,1,
W02264N.mp4,mới,N,70,RG02092,2,0.922
W02264T.mp4,mới,T,71,RG02092,2,0.922
W02263.mp4,mời,-,123,RG02093,1,
W02257.mp4,mở,-,110,RG02094,1,
W02258.mp4,mở cửa,-,122,RG02095,1,
W02260.mp4,mở màn,-,131,RG02096,1,
W02261.mp4,mở rộng,-,121,RG02097,1,
W02259.mp4,mở đầu,-,108,RG02098,1,
W02279.mp4,mục lục,-,102,RG02099,1,
D0422.mp4,mục tiêu,-,135,RG02100,1,
W03355.mp4,mục đích,-,92,RG02101,1,
W02283.mp4,mứt,-,102,RG02102,1,
D0080B.mp4,mỳ tôm,B,104,RG02103,1,
D0080N.mp4,mỳ tôm,N,94,RG02104,2,0.268
D0080T.mp4,mỳ tôm,T,94,RG02104,2,0.268
D0081B.mp4,mỳ vằn thắn,B,118,RG02105,1,
D0082B.mp4,mỳ ý,B,111,RG02106,1,
D0082N.mp4,mỳ ý,N,96,RG02107,2,0.121
D0082T.mp4,mỳ ý,T,96,RG02107,2,0.121
D0505.mp4,n,-,76,RG02108,1,
W02353.mp4,nghe,-,132,RG02109,1,
W02359B.mp4,nghi ngờ,B,112,RG02110,1,
W02359N.mp4,nghi ngờ,N,110,RG02111,2,0.279
W02359T.mp4,nghi ngờ,T,110,RG02111,2,0.279
W02373B.mp4,nghiêm khắc,B,90,RG02112,1,
W02373N.mp4,nghiêm khắc,N,89,RG02113,2,0.214
W02373T.mp4,nghiêm khắc,T,89,RG02113,2,0.214
W02374.mp4,nghiêm túc,-,141,RG02114,1,
W02367.mp4,nghiên cứu,-,123,RG02115,1,
W02375.mp4,nghiến răng,-,153,RG02116,1,
W02354B.mp4,nghé,B,124,RG02117,1,
W02354N.mp4,nghé,N,76,RG02118,2,0.281
W02354T.mp4,nghé,T,76,RG02118,2,0.281
D0459.mp4,nghênh nghênh (đầu),-,129,RG02119,1,
W02368.mp4,nghĩ,-,125,RG02120,1,
W02370.mp4,nghĩa bóng,-,125,RG02121,1,
W02371.mp4,nghĩa trang,-,107,RG02122,1,
W02366.mp4,nghĩa đen,-,114,RG02123,1,
W02355.mp4,nghẹn ngào,-,153,RG02124,1,
W02356.mp4,nghệ sĩ,-,103,RG02125,1,
W02357B.mp4,nghệ thuật,B,110,RG02126,1,
W02357N.mp4,nghệ thuật,N,75,RG02127,2,0.214
W02357T.mp4,nghệ thuật,T,75,RG02127,2,0.214
W02360B.mp4,nghỉ hè,B,134,RG02128,1,
W02360N.mp4,nghỉ hè,N,85,RG02129,1,
W02360T.mp4,nghỉ hè,T,117,RG02130,1,
W02362.mp4,nghỉ hưu,-,133,RG02131,1,
W02361B.mp4,nghỉ học,B,100,RG02132,2,0.271
W02361T.mp4,nghỉ học,T,100,RG02132,2,0.271
W02361N.mp4,nghỉ học,N,80,RG02133,1,
W02363.mp4,nghỉ mát,-,135,RG02134,1,
W02364.mp4,nghỉ ngơi,-,136,RG02135,1,
W02369.mp4,nghị lực,-,109,RG02136,1,
W02381.mp4,ngoan ngoãn,-,148,RG02137,1,
W02388.mp4,ngon giấc,-,158,RG02138,1,
W02390.mp4,ngon miệng,-,110,RG02139,1,
W02378.mp4,ngoại hình,-,119,RG02140,1,
W02382.mp4,ngoắc tay,-,125,RG02141,1,
W02385.mp4,ngoằn ngoèo,-,148,RG02142,1,
W02384.mp4,ngoặc kép,-,137,RG02143,1,
W02383.mp4,ngoặc đơn,-,129,RG02144,1,
W02405B.mp4,nguy hiểm,B,103,RG02145,1,
W02405N.mp4,nguy hiểm,N,115,RG02146,2,0.283
W02405T.mp4,nguy hiểm,T,115,RG02146,2,0.283
W02407B.mp4,nguyên nhân,B,101,RG02147,1,
W02418.mp4,nguyện vọng,-,143,RG02148,1,
W02403.mp4,nguệch ngoạc,-,105,RG02149,1,
W02404.mp4,nguồn gốc,-,101,RG02150,1,
D0383.mp4,nguội,-,142,RG02151,1,
W02324.mp4,ngà voi,-,114,RG02152,1,
W02333.mp4,ngành nghề,-,125,RG02153,1,
D0044B.mp4,ngày Giải phóng miền Nam 30/4,B,131,RG02154,2,0.206
D0044T.mp4,ngày Giải phóng miền Nam 30/4,T,131,RG02154,2,0.206
D0044N.mp4,ngày Giải phóng miền Nam 30/4,N,154,RG02155,1,
D0052B.mp4,ngày Ngôn ngữ kí hiệu Quốc tế 23/9,B,107,RG02156,2,0.181
D0052T.mp4,ngày Ngôn ngữ kí hiệu Quốc tế 23/9,T,107,RG02156,2,0.181
D0052N.mp4,ngày Ngôn ngữ kí hiệu Quốc tế 23/9,N,140,RG02157,1,
D0046B.mp4,ngày Người khuyết tật Thế giới 3/12,B,187,RG02158,1,
D0046N.mp4,ngày Người khuyết tật Thế giới 3/12,N,124,RG02159,1,
D0046T.mp4,ngày Người khuyết tật Thế giới 3/12,T,142,RG02160,1,
D0045B.mp4,ngày Người khuyết tật Việt Nam 18/4,B,119,RG02161,1,
D0045N.mp4,ngày Người khuyết tật Việt Nam 18/4,N,150,RG02162,1,
D0045T.mp4,ngày Người khuyết tật Việt Nam 18/4,T,149,RG02163,1,
W02328N.mp4,ngày Nhà giáo Việt nam,N,116,RG02164,1,
W02328T.mp4,ngày Nhà giáo Việt nam,T,190,RG02165,1,
D0049B.mp4,ngày Phụ nữ Việt Nam 20/10,B,104,RG02166,1,
D0049N.mp4,ngày Phụ nữ Việt Nam 20/10,N,170,RG02167,1,
D0049T.mp4,ngày Phụ nữ Việt Nam 20/10,T,145,RG02168,1,
W02337B.mp4,ngày Quốc tế Lao động,B,144,RG02169,1,
W02337N.mp4,ngày Quốc tế Lao động,N,179,RG02170,1,
W02337T.mp4,ngày Quốc tế Lao động,T,173,RG02171,1,
D0042B.mp4,ngày Quốc tế phụ nữ 8/3,B,139,RG02172,1,
D0042N.mp4,ngày Quốc tế phụ nữ 8/3,N,131,RG02173,1,
D0042T.mp4,ngày Quốc tế phụ nữ 8/3,T,140,RG02174,1,
D0055B.mp4,ngày của Cha,B,149,RG02175,2,0.275
D0055T.mp4,ngày của Cha,T,149,RG02175,2,0.275
D0055N.mp4,ngày của Cha,N,145,RG02176,1,
D0054B.mp4,ngày của Mẹ,B,137,RG02177,2,0.269
D0054T.mp4,ngày của Mẹ,T,137,RG02177,2,0.269
D0054N.mp4,ngày của Mẹ,N,144,RG02178,1,
D0056B.mp4,ngày gia đình Việt Nam 28/6,B,162,RG02179,1,
D0056N.mp4,ngày gia đình Việt Nam 28/6,N,148,RG02180,1,
D0056T.mp4,ngày gia đình Việt Nam 28/6,T,199,RG02181,1,
D0043B.mp4,ngày giải phóng thủ đô 10/10,B,165,RG02182,2,0.281
D0043T.mp4,ngày giải phóng thủ đô 10/10,T,165,RG02182,2,0.281
D0043N.mp4,ngày giải phóng thủ đô 10/10,N,140,RG02183,1,
D0051B.mp4,ngày giỗ tổ Hùng Vương (âm lịch 10/3),B,155,RG02184,2,0.268
D0051T.mp4,ngày giỗ tổ Hùng Vương (âm lịch 10/3),T,155,RG02184,2,0.268
D0051N.mp4,ngày giỗ tổ Hùng Vương (âm lịch 10/3),N,144,RG02185,1,
W02327B.mp4,ngày khai trường,B,144,RG02186,1,
W02336B.mp4,ngày nay,B,123,RG02187,1,
W02336N.mp4,ngày nay,N,103,RG02188,1,
W02336T.mp4,ngày nay,T,75,RG02189,1,
W02338B.mp4,ngày sinh,B,130,RG02190,1,
W02338N.mp4,ngày sinh,N,68,RG02191,1,
W02338T.mp4,ngày sinh,T,137,RG02192,1,
D0058B.mp4,ngày thành lập quân đội nhân dân Việt Nam,B,147,RG02193,2,0.264
D0058T.mp4,ngày thành lập quân đội nhân dân Việt Nam,T,147,RG02193,2,0.264
D0058N.mp4,ngày thành lập quân đội nhân dân Việt Nam,N,159,RG02194,1,
W02329B.mp4,ngày tháng,B,126,RG02195,1,
W02329N.mp4,ngày tháng,N,119,RG02196,1,
W02329T.mp4,ngày tháng,T,139,RG02197,1,
D0050B.mp4,ngày thương bình liệt sĩ 27/7,B,126,RG02198,2,0.255
D0050T.mp4,ngày thương bình liệt sĩ 27/7,T,126,RG02198,2,0.255
D0050N.mp4,ngày thương bình liệt sĩ 27/7,N,114,RG02199,1,
D0057B.mp4,ngày thầy thuốc Việt Nam,B,156,RG02200,1,
D0057N.mp4,ngày thầy thuốc Việt Nam,N,168,RG02201,2,0.265
D0057T.mp4,ngày thầy thuốc Việt Nam,T,168,RG02201,2,0.265
W02339.mp4,ngày xưa,-,114,RG02202,1,
W02334.mp4,ngày đêm,-,114,RG02203,1,
D0384.mp4,ngán,-,165,RG02204,1,
W02346.mp4,ngâm hạt,-,116,RG02205,1,
W02348.mp4,ngân hàng,-,124,RG02206,1,
W02352.mp4,ngây thơ,-,165,RG02207,1,
W02330.mp4,ngã,-,88,RG02208,1,
W02325.mp4,ngã ba,-,217,RG02209,1,
W02387.mp4,ngói,-,139,RG02210,1,
W02392.mp4,ngón chân,-,109,RG02211,1,
W02393.mp4,ngón tay,-,120,RG02212,1,
W02395N.mp4,ngô,N,65,RG02213,2,0.186
W02395T.mp4,ngô,T,65,RG02213,2,0.186
W02401.mp4,ngôn ngữ,-,109,RG02214,1,
W04073.mp4,ngôn ngữ kí hiệu,-,110,RG02215,1,
W02391.mp4,ngõ,-,132,RG02216,1,
W02342.mp4,ngăn chặn,-,213,RG02217,1,
W02340.mp4,ngăn cản,-,194,RG02218,1,
W02402B.mp4,ngũ quả,B,101,RG02219,1,
W02402N.mp4,ngũ quả,N,118,RG02220,2,0.207
W02402T.mp4,ngũ quả,T,118,RG02220,2,0.207
W02422.mp4,ngước nhìn,-,151,RG02221,1,
W02426.mp4,người bán hàng,-,145,RG02222,1,
W02428.mp4,người gửi,-,129,RG02223,1,
W02430B.mp4,người lái xe (ô tô),B,103,RG02224,1,
W02430N.mp4,người lái xe (ô tô),N,108,RG02225,2,0.188
W02430T.mp4,người lái xe (ô tô),T,108,RG02225,2,0.188
W02431.mp4,người lạ,-,110,RG02226,1,
W02432.mp4,người máy,-,109,RG02227,1,
W02433.mp4,người nhận,-,120,RG02228,1,
D0013.mp4,người nước ngoài,-,114,RG02229,1,
W02435B.mp4,người quen,B,115,RG02230,1,
W02435N.mp4,người quen,N,85,RG02231,2,0.253
W02435T.mp4,người quen,T,85,RG02231,2,0.253
W02438B.mp4,người xưa,B,106,RG02232,1,
W02438N.mp4,người xưa,N,85,RG02233,1,
W02438T.mp4,người xưa,T,156,RG02234,1,
W02437B.mp4,người xấu,B,113,RG02235,1,
W02437N.mp4,người xấu,N,91,RG02236,2,0.193
W02437T.mp4,người xấu,T,91,RG02236,2,0.193
W02439B.mp4,người yêu,B,181,RG02237,1,
W02439N.mp4,người yêu,N,74,RG02238,1,
W02439T.mp4,người yêu,T,104,RG02239,1,
W02440.mp4,ngưỡng mộ,-,117,RG02240,1,
W02424.mp4,ngược lại,-,139,RG02241,1,
W02423.mp4,ngược đãi,-,107,RG02242,1,
W02332.mp4,ngạc nhiên,-,87,RG02243,1,
W02349.mp4,ngẩng đầu,-,113,RG02244,1,
W02350.mp4,ngập lụt,-,125,RG02245,1,
D0201.mp4,ngập ngừng,-,158,RG02246,1,
W02343.mp4,ngắn,-,112,RG02247,1,
W02344.mp4,ngắn nhất,-,103,RG02248,1,
W02345B.mp4,ngắt hoa,B,115,RG02249,1,
W02345N.mp4,ngắt hoa,N,80,RG02250,1,
W02394B.mp4,ngọn cây,B,120,RG02251,1,
W02394N.mp4,ngọn cây,N,74,RG02252,2,0.264
W02394T.mp4,ngọn cây,T,74,RG02252,2,0.264
W02400B.mp4,ngồi,B,95,RG02253,2,0.243
W02400T.mp4,ngồi,T,95,RG02253,2,0.243
W02400N.mp4,ngồi,N,68,RG02254,1,
W02399.mp4,ngộ nghĩnh,-,170,RG02255,1,
W02398.mp4,ngộ độc,-,107,RG02256,1,
D0179.mp4,ngừng lại,-,152,RG02257,1,
W03327B.mp4,ngữ pháp,B,88,RG02258,1,
W03327N.mp4,ngữ pháp,N,102,RG02259,2,0.204
W03327T.mp4,ngữ pháp,T,102,RG02259,2,0.204
W02421.mp4,ngữ điệu,-,97,RG02260,1,
W02462.mp4,nhanh nhẹn,-,102,RG02261,1,
W02495.mp4,nhi đồng,-,72,RG02262,1,
W02498.mp4,nhiều hơn,-,100,RG02263,1,
W03865.mp4,nhiều vô cùng,-,114,RG02264,1,
W02497B.mp4,nhiệt kế,B,112,RG02265,2,0.24
W02497T.mp4,nhiệt kế,T,112,RG02265,2,0.24
W02497N.mp4,nhiệt kế,N,131,RG02266,1,
W01298.mp4,nhiệt độ,-,95,RG02267,1,
W02508.mp4,nhu cầu,-,122,RG02268,1,
W02441.mp4,nhà bác học,-,131,RG02269,1,
W02443.mp4,nhà cửa,-,113,RG02270,1,
D0379.mp4,nhà kho,-,121,RG02271,1,
W01075B.mp4,nhà nước,B,107,RG02272,1,
W01075N.mp4,nhà nước,N,106,RG02273,2,0.18
W01075T.mp4,nhà nước,T,106,RG02273,2,0.18
D0313.mp4,nhà rông,-,112,RG02274,1,
W02447.mp4,nhà sàn,-,121,RG02275,1,
W02449.mp4,nhà thơ,-,114,RG02276,1,
W02450.mp4,nhà thờ,-,151,RG02277,1,
W02451.mp4,nhà thờ Đức Bà,-,131,RG02278,1,
W02453.mp4,nhà toán học,-,128,RG02279,1,
W02455B.mp4,nhà trường,B,113,RG02280,1,
W02455N.mp4,nhà trường,N,104,RG02281,2,0.195
W02455T.mp4,nhà trường,T,104,RG02281,2,0.195
W02456.mp4,nhà tù,-,112,RG02282,1,
W02448.mp4,nhà tầng,-,123,RG02283,1,
D0470B.mp4,nhà văn hóa,B,127,RG02284,1,
D0470N.mp4,nhà văn hóa,N,101,RG02285,2,0.258
D0470T.mp4,nhà văn hóa,T,101,RG02285,2,0.258
D0485.mp4,nhà vệ sinh,-,119,RG02286,1,
W02463.mp4,nhào lộn,-,126,RG02287,1,
W02464.mp4,nhát gan,-,95,RG02288,1,
W02468.mp4,nháy mắt,-,90,RG02289,1,
W02473B.mp4,nhân (Toán học),B,78,RG02290,1,
W02473N.mp4,nhân (Toán học),N,78,RG02291,2,0.298
W02473T.mp4,nhân (Toán học),T,78,RG02291,2,0.298
W02477.mp4,nhân chứng,-,153,RG02292,1,
W02476.mp4,nhân cách hoá,-,122,RG02293,1,
W02478.mp4,nhân dân,-,122,RG02294,1,
W02479B.mp4,nhân hậu,B,110,RG02295,1,
W02479N.mp4,nhân hậu,N,84,RG02296,2,0.288
W02479T.mp4,nhân hậu,T,84,RG02296,2,0.288
D0004.mp4,nhân viên,-,125,RG02297,1,
W02481.mp4,nhân vật,-,109,RG02298,1,
W02461B.mp4,nhãn vở,B,110,RG02299,1,
W02461N.mp4,nhãn vở,N,151,RG02300,1,
W02461T.mp4,nhãn vở,T,142,RG02301,1,
W02499.mp4,nhìn,-,168,RG02302,1,
W02503.mp4,nhóm,-,117,RG02303,1,
D0265.mp4,nhõng nhẽo,-,99,RG02304,1,
D0453.mp4,nhút nhát,-,144,RG02305,1,
W02471.mp4,nhăn mặt,-,152,RG02306,1,
W02513.mp4,như hình với bóng,-,124,RG02307,1,
D0242B.mp4,nhưng,B,110,RG02308,2,0.163
D0242T.mp4,nhưng,T,110,RG02308,2,0.163
D0242N.mp4,nhưng,N,89,RG02309,1,
W02515.mp4,nhường nhịn,-,135,RG02310,1,
W02514.mp4,nhược điểm,-,126,RG02311,1,
W02469.mp4,nhạy cảm,-,129,RG02312,1,
D0292.mp4,nhảy bao bố,-,133,RG02313,1,
W02465.mp4,nhảy cao,-,122,RG02314,1,
W02466.mp4,nhảy dù,-,168,RG02315,1,
D0293.mp4,nhảy lò cò,-,123,RG02316,1,
W02467.mp4,nhảy múa,-,128,RG02317,1,
D0092.mp4,nhấn mạnh,-,106,RG02318,1,
W02488.mp4,nhấp nháy,-,135,RG02319,1,
D0060B.mp4,nhầm,B,87,RG02320,1,
D0060N.mp4,nhầm,N,108,RG02321,2,0.241
D0060T.mp4,nhầm,T,108,RG02321,2,0.241
W02485.mp4,nhận,-,85,RG02322,1,
W02483.mp4,nhận hàng,-,135,RG02323,1,
W02486.mp4,nhận thức,-,94,RG02324,1,
W02487.mp4,nhận xét,-,129,RG02325,1,
D0014.mp4,nhập khẩu,-,137,RG02326,1,
W01259B.mp4,nhập ngũ,B,104,RG02327,1,
W01259N.mp4,nhập ngũ,N,137,RG02328,1,
W01259T.mp4,nhập ngũ,T,94,RG02329,1,
W02490B.mp4,nhập trường,B,105,RG02330,1,
W02490N.mp4,nhập trường,N,94,RG02331,2,0.237
W02490T.mp4,nhập trường,T,94,RG02331,2,0.237
W02470.mp4,nhắc nhở,-,106,RG02332,1,
D0433.mp4,nhắm mắt,-,122,RG02333,1,
W02472.mp4,nhặt rau,-,114,RG02334,1,
W02493.mp4,nhẹ hơn,-,123,RG02335,1,
W02494.mp4,nhẹ nhàng,-,137,RG02336,1,
W02504.mp4,nhọn,-,153,RG02337,1,
W02505.mp4,nhọn hoắt,-,66,RG02338,1,
W02501.mp4,nhỏ hơn,-,133,RG02339,1,
W02502.mp4,nhỏ tuổi,-,117,RG02340,1,
W02500.mp4,nhỏ/ nhỏ bé,-,123,RG02341,1,
W02506.mp4,nhổ củ cải,-,130,RG02342,1,
D0275.mp4,nhổ lông mày,-,108,RG02343,1,
D0274.mp4,nhổ râu,-,84,RG02344,1,
D0277.mp4,nhổ răng,-,101,RG02345,1,
D0273.mp4,nhổ tóc,-,133,RG02346,1,
D0301.mp4,nhộn nhịp (đông người),-,138,RG02347,1,
W02512.mp4,nhụy hoa,-,94,RG02348,1,
W02517.mp4,niềm vui,-,114,RG02349,1,
W02520B.mp4,no,B,118,RG02350,1,
W02520N.mp4,no,N,120,RG02351,1,
W02520T.mp4,no,T,105,RG02352,1,
W02291.mp4,náo nức,-,83,RG02353,1,
W02290.mp4,"náo động, náo nhiệt",-,120,RG02354,1,
W02305.mp4,nén,-,113,RG02355,1,
W02311.mp4,nét mặt,-,130,RG02356,1,
D0123B.mp4,nên không?,B,96,RG02357,1,
D0123N.mp4,nên không?,N,67,RG02358,2,0.238
D0123T.mp4,nên không?,T,67,RG02358,2,0.238
W02522.mp4,nóc nhà,-,124,RG02359,1,
W02523.mp4,nói chuyện,-,135,RG02360,1,
W02524.mp4,nói dối,-,135,RG02361,1,
W02526.mp4,nói leo,-,110,RG02362,1,
D0202.mp4,nói ngập ngừng,-,147,RG02363,1,
W02527.mp4,nón,-,112,RG02364,1,
D0125.mp4,nóng tính,-,126,RG02365,1,
W02528.mp4,nô lệ,-,142,RG02366,1,
W02544.mp4,nông nghiệp,-,127,RG02367,1,
W02546.mp4,nông thôn,-,128,RG02368,1,
D0193.mp4,núi cao,-,161,RG02369,1,
W02551.mp4,núi lửa,-,141,RG02370,1,
D0194.mp4,núi thấp,-,108,RG02371,1,
D0150.mp4,năm là,-,110,RG02372,1,
W02294.mp4,năm ngoái,-,113,RG02373,1,
D0349.mp4,năm tới,-,111,RG02374,1,
D0261.mp4,năn nỉ,-,122,RG02375,1,
W02297.mp4,năng khiếu,-,122,RG02376,1,
W02298.mp4,năng lực,-,110,RG02377,1,
W02549.mp4,nơ,-,147,RG02378,1,
W02550.mp4,nơi chốn,-,139,RG02379,1,
W02555B.mp4,nước Việt nam,B,110,RG02380,1,
W02555N.mp4,nước Việt nam,N,71,RG02381,2,0.256
W02555T.mp4,nước Việt nam,T,71,RG02381,2,0.256
D0457.mp4,nước mắm,-,114,RG02382,1,
W02554.mp4,nước mắt,-,156,RG02383,1,
W03728.mp4,nước tương (xì dầu),-,118,RG02384,1,
W00648.mp4,nước tới chân mới nhảy,-,248,RG02385,1,
D0395.mp4,"nước ép (cam, cà chua,..)",-,102,RG02386,1,
D0396B.mp4,nước ép trái cây,B,142,RG02387,1,
D0396N.mp4,nước ép trái cây,N,151,RG02388,2,0.276
D0396T.mp4,nước ép trái cây,T,151,RG02388,2,0.276
D0374.mp4,nướng,-,95,RG02389,1,
W02289.mp4,nạn nhân,-,96,RG02390,1,
W02292B.mp4,nạp điện,B,118,RG02391,1,
W02292N.mp4,nạp điện,N,79,RG02392,2,0.237
W02292T.mp4,nạp điện,T,79,RG02392,2,0.237
W02303.mp4,nấm,-,100,RG02393,1,
D0104.mp4,nấu nướng,-,101,RG02394,1,
W02296.mp4,nắn nót,-,334,RG02395,1,
W02302.mp4,nắp,-,87,RG02396,1,
W02295.mp4,nằm,-,102,RG02397,1,
W02300.mp4,nặn,-,112,RG02398,1,
W02301.mp4,nặng hơn,-,95,RG02399,1,
W02304.mp4,nẻ,-,114,RG02400,1,
W02321.mp4,nếm,-,109,RG02401,1,
W02323.mp4,nến,-,106,RG02402,1,
W02322.mp4,nền nhà,-,112,RG02403,1,
W02521.mp4,nỏ,-,169,RG02404,1,
W02539.mp4,nối tiếp,-,138,RG02405,1,
W02548.mp4,nốt ruồi,-,102,RG02406,1,
W02532.mp4,nồi,-,103,RG02407,1,
W02534.mp4,nồi cơm điện,-,153,RG02408,1,
W02529.mp4,nổ lốp xe,-,108,RG02409,1,
W02530.mp4,nổ mìn,-,107,RG02410,1,
W02531.mp4,nổ súng,-,135,RG02411,1,
W02535.mp4,nổi bật,-,81,RG02412,1,
D0018.mp4,nổi da gà,-,143,RG02413,1,
W02536.mp4,nổi dậy,-,107,RG02414,1,
W02537.mp4,nổi giận,-,110,RG02415,1,
W02538.mp4,nổi nóng,-,118,RG02416,1,
W02540B.mp4,nội dung,B,92,RG02417,1,
W02540N.mp4,nội dung,N,65,RG02418,2,0.15
W02540T.mp4,nội dung,T,65,RG02418,2,0.15
W02541.mp4,nội quy,-,112,RG02419,1,
W02542.mp4,nội tiếp,-,126,RG02420,1,
D0222.mp4,nứt nẻ (ruộng),-,134,RG02421,1,
D0506.mp4,o,-,73,RG02422,1,
D0509B.mp4,p,B,96,RG02423,1,
D0509N.mp4,p,N,68,RG02424,2,0.228
D0509T.mp4,p,T,68,RG02424,2,0.228
W02585.mp4,pha chế,-,108,RG02425,1,
W02584.mp4,pha cà phê,-,145,RG02426,1,
W02586.mp4,pha lê,-,113,RG02427,1,
W02602.mp4,phao,-,115,RG02428,1,
W02645.mp4,phi công,-,130,RG02429,1,
W02647.mp4,phi ngựa,-,111,RG02430,1,
