video_id,file_name,file_path,file_size_mb,gloss_raw,gloss_normalized,possible_region_or_dialect,possible_signer_id,num_frames,fps,width,height,fast_md5,status
2319,W02105.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02105.mp4,0.66,ma cà rồng,ma cà rồng,Neutral / Unspecified,unknown,133,29.97,1280,720,8bfeb5ce4ca8caccc618ad5045e2da86,VALID
2320,W02106.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02106.mp4,0.547,ma quỷ,ma quỷ,Neutral / Unspecified,unknown,99,29.97,1280,720,4dd41a8b562296d958144bfd68131f2e,VALID
2321,W02107.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02107.mp4,0.56,ma sát,ma sát,Neutral / Unspecified,unknown,101,29.97,1280,720,224b2e2ece08a71f0fb290315ce7a8a5,VALID
2322,W02108.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02108.mp4,0.542,ma túy,ma túy,Neutral / Unspecified,unknown,117,29.97,1280,720,73bafd7711c0dff228951b405962c6fd,VALID
2323,W02110.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02110.mp4,0.457,má (giống: mẹ),má (giống: mẹ),Neutral / Unspecified,unknown,108,29.97,1280,720,b36632af1948948fb6900a20adc2de95,VALID
2324,W02113.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02113.mp4,0.831,mạch máu,mạch máu,Neutral / Unspecified,unknown,146,29.97,1280,720,b0742406cd1f0e55b2474535a321ce36,VALID
2325,W02116.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02116.mp4,0.787,mái chèo,mái chèo,Neutral / Unspecified,unknown,122,29.97,1280,720,362f308127425bdc1a1cc9276d876d8a,VALID
2326,W02117.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02117.mp4,0.701,mái hiên,mái hiên,Neutral / Unspecified,unknown,141,29.97,1280,720,782838b7844a73f38a596068c805ff82,VALID
2327,W02118.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02118.mp4,0.826,mái nhà,mái nhà,Neutral / Unspecified,unknown,149,29.97,1280,720,d6d8d57dfdf245005231abb9766c5a9b,VALID
2328,W02120B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02120B.mp4,0.642,màn,màn,B (Miền Bắc / North),unknown,100,29.97,1280,720,1261a1f358691025650e716515b089d0,VALID
2329,W02120N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02120N.mp4,0.458,màn,màn,N (Miền Nam / South),unknown,109,29.97,1280,720,a1145dffcbf22b53f6c3ed60c715de6e,VALID
2330,W02120T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02120T.mp4,0.702,màn,màn,T (Miền Trung / Central),unknown,133,29.97,1280,720,9711ca6ebfe36e71707195910850cc92,VALID
2331,W02125.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02125.mp4,0.782,mạng lưới,mạng lưới,Neutral / Unspecified,unknown,157,29.97,1280,720,1adbfff05f0e7c38b6f6ea49d0b10384,VALID
2332,W02129.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02129.mp4,0.513,mạnh bạo (giống: mạnh dạn),mạnh bạo (giống: mạnh dạn),Neutral / Unspecified,unknown,126,29.97,1280,720,06eb2711dcc7097f663e6f3226367614,VALID
2333,W02132.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02132.mp4,0.397,màu cam,màu cam,Neutral / Unspecified,unknown,94,29.97,1280,720,f70ad7cef8a339cf275eeea9cd922402,VALID
2334,W02133B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02133B.mp4,0.768,màu đen,màu đen,B (Miền Bắc / North),unknown,140,29.97,1280,720,b65c1124c4ea59325ed1bb29ee325a2e,VALID
2335,W02134.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02134.mp4,0.343,màu đỏ,màu đỏ,Neutral / Unspecified,unknown,91,29.97,1280,720,3c13f97c9cc150e9bbefc0ce74a6d314,VALID
2336,W02137N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02137N.mp4,0.476,màu nâu,màu nâu,N (Miền Nam / South),unknown,114,29.97,1280,720,4b96a9bc2f5a2837e8dbda5bd94c49a6,VALID
2337,W02137T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02137T.mp4,0.473,màu nâu,màu nâu,T (Miền Trung / Central),unknown,114,29.97,1280,720,6635c335f2db0335d6677876ec686a70,VALID
2338,W02138.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02138.mp4,0.537,màu nhiệm,màu nhiệm,Neutral / Unspecified,unknown,128,29.97,1280,720,2c650e9ddd36c4950a81e550573df086,VALID
2339,W02140B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02140B.mp4,0.405,màu trắng,màu trắng,B (Miền Bắc / North),unknown,82,29.97,1280,720,56bd5d9e9364285b3e3581736de6f4d0,VALID
2340,W02140N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02140N.mp4,0.385,màu trắng,màu trắng,N (Miền Nam / South),unknown,88,29.97,1280,720,8ca78b8b430a5df21e9811ff81880635,VALID
2341,W02140T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02140T.mp4,0.385,màu trắng,màu trắng,T (Miền Trung / Central),unknown,88,29.97,1280,720,5e188314958249b7981c1238c9c99681,VALID
2342,W02142B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02142B.mp4,0.382,màu xanh da trời,màu xanh da trời,B (Miền Bắc / North),unknown,87,29.97,1280,720,affd945e63add9894460da6d33d5786f,VALID
2343,W02142N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02142N.mp4,0.372,màu xanh da trời,màu xanh da trời,N (Miền Nam / South),unknown,85,29.97,1280,720,ed7fdba0e1afdb7f9a22d01ec37d6cb0,VALID
2344,W02142T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02142T.mp4,0.532,màu xanh da trời,màu xanh da trời,T (Miền Trung / Central),unknown,112,29.97,1280,720,67d983417cdc5ca7aff045e96cbaca7d,VALID
2345,W02143B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02143B.mp4,0.408,màu xanh lá cây,màu xanh lá cây,B (Miền Bắc / North),unknown,98,29.97,1280,720,e341915f45936ff8e2b0515dbff8e0b8,VALID
2346,W02143N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02143N.mp4,0.534,màu xanh lá cây,màu xanh lá cây,N (Miền Nam / South),unknown,115,29.97,1280,720,4b869d823b0462d422e82462898ef21e,VALID
2347,W02143T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02143T.mp4,0.547,màu xanh lá cây,màu xanh lá cây,T (Miền Trung / Central),unknown,110,29.97,1280,720,88067564d03c2c0b9fdc89f57c1257bb,VALID
2348,W02144.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02144.mp4,0.461,má,má,Neutral / Unspecified,unknown,114,29.97,1280,720,610d8472fbf95c6012cda8db04a78d02,VALID
2349,W02145.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02145.mp4,0.604,máy ảnh,máy ảnh,Neutral / Unspecified,unknown,122,29.97,1280,720,e0f93a2ee7076540345e147093de6b37,VALID
2350,W02146.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02146.mp4,0.612,máy bơm,máy bơm,Neutral / Unspecified,unknown,130,29.97,1280,720,60cc0d217d78c3b8cdf879e1d6119087,VALID
2351,W02147.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02147.mp4,0.512,máy chiếu,máy chiếu,Neutral / Unspecified,unknown,109,29.97,1280,720,1231cb6142cee2b40533353d1473dbb5,VALID
2352,W02148B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02148B.mp4,0.625,máy in,máy in,B (Miền Bắc / North),unknown,118,29.97,1280,720,83b0b1c58c840997072b35f78252292a,VALID
2353,W02148N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02148N.mp4,0.751,máy in,máy in,N (Miền Nam / South),unknown,121,29.97,1280,720,c0d0323d28f550df37b1b0393f349c84,VALID
2354,W02148T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02148T.mp4,0.755,máy in,máy in,T (Miền Trung / Central),unknown,121,29.97,1280,720,f98c4315653e1a587c3a6175bc0af147,VALID
2355,W02149.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02149.mp4,0.602,máy khâu,máy khâu,Neutral / Unspecified,unknown,118,29.97,1280,720,756cd7bf0f502c64a7edefc1dd7b7805,VALID
2356,W02151.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02151.mp4,0.437,máy tính (laptop),máy tính (laptop),Neutral / Unspecified,unknown,94,29.97,1280,720,720539e4b6af046ffae42aba5ce64253,VALID
2357,W02152.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02152.mp4,0.577,máy tính bỏ túi,máy tính bỏ túi,Neutral / Unspecified,unknown,115,29.97,1280,720,a906586099951f46d27acb232255cea3,VALID
2358,W02155.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02155.mp4,0.377,mắc áo,mắc áo,Neutral / Unspecified,unknown,91,29.97,1280,720,5e3504f4884099045d544ac16cfa66d6,VALID
2359,W02156.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02156.mp4,0.502,mặc,mặc,Neutral / Unspecified,unknown,100,29.97,1280,720,4735b783166edadd339870c88346d60c,VALID
2360,W02159.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02159.mp4,0.532,mặc kệ,mặc kệ,Neutral / Unspecified,unknown,114,29.97,1280,720,1c62b141377e4d9f2f603678b186e424,VALID
2361,W02160.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02160.mp4,0.507,mặc quần áo,mặc quần áo,Neutral / Unspecified,unknown,109,29.97,1280,720,063815b58054cf76a01f53acb376017d,VALID
2362,W02161.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02161.mp4,0.47,mắm,mắm,Neutral / Unspecified,unknown,110,29.97,1280,720,329b61b39e17031fcac750097737cc1d,VALID
2363,W02162.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02162.mp4,0.546,măng,măng,Neutral / Unspecified,unknown,120,29.97,1280,720,32a1bd03b35ccadae19f93e17fb684ab,VALID
2364,W02164B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02164B.mp4,0.514,mắng,mắng,B (Miền Bắc / North),unknown,113,29.97,1280,720,96bf7c75da1fbe3cf1d9f2737ac26dba,VALID
2365,W02164N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02164N.mp4,0.295,mắng,mắng,N (Miền Nam / South),unknown,67,29.97,1280,720,eee67f9e7117a49818ebcdfbc0934e43,VALID
2366,W02164T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02164T.mp4,0.435,mắng,mắng,T (Miền Trung / Central),unknown,110,29.97,1280,720,7b4f52a8afb8c31ea2b1c0c800c1d9e1,VALID
2367,W02166.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02166.mp4,0.634,mặt,mặt,Neutral / Unspecified,unknown,130,29.97,1280,720,3c6f9b58dcf05da4c3610aad82460430,VALID
2368,W02171.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02171.mp4,0.686,mặt đất,mặt đất,Neutral / Unspecified,unknown,121,29.97,1280,720,3b80d5271200855d07765bf191109e56,VALID
2369,W02173.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02173.mp4,0.463,mặt nạ,mặt nạ,Neutral / Unspecified,unknown,107,29.97,1280,720,083a3b72f990564811e7542b39c6a8dd,VALID
2370,W02172.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02172.mp4,0.462,mặt vuông,mặt vuông,Neutral / Unspecified,unknown,95,29.97,1280,720,b2d2f56d51845a10d5b07cabaad891ba,VALID
2371,W02175.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02175.mp4,0.537,mặt dài,mặt dài,Neutral / Unspecified,unknown,106,29.97,1280,720,a04b2fca7416640805e3fb17e2760d39,VALID
2372,W02177.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02177.mp4,0.956,mâm cơm,mâm cơm,Neutral / Unspecified,unknown,155,29.97,1280,720,e8b35872e98b3f6d465037bb75f933df,VALID
2373,W02178B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02178B.mp4,0.463,mâm ngũ quả,mâm ngũ quả,B (Miền Bắc / North),unknown,91,29.97,1280,720,3e6c0e6cc9595d9858709e7570e752c1,VALID
2374,W02178N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02178N.mp4,0.627,mâm ngũ quả,mâm ngũ quả,N (Miền Nam / South),unknown,112,29.97,1280,720,6dba69f74c7f67c6bd2216d807d7abe3,VALID
2375,W02178T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02178T.mp4,0.624,mâm ngũ quả,mâm ngũ quả,T (Miền Trung / Central),unknown,112,29.97,1280,720,0f51cbb6df1313660ac9d20aa798def9,VALID
2376,W02181.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02181.mp4,0.671,mầm non,mầm non,Neutral / Unspecified,unknown,111,29.97,1280,720,5825b68e9ef855b0880af6b5b27ba2ff,VALID
2377,W02182.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02182.mp4,0.504,mất ngủ,mất ngủ,Neutral / Unspecified,unknown,102,29.97,1280,720,4fc1a8789a3eb383f6ed3ff97bca4a66,VALID
2378,W02183.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02183.mp4,0.622,mất trí,mất trí,Neutral / Unspecified,unknown,119,29.97,1280,720,5d7beef5527f307c8e51b63533a4cda9,VALID
2379,W02187B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02187B.mp4,0.522,mật khẩu,mật khẩu,B (Miền Bắc / North),unknown,103,29.97,1280,720,3731794d56f87e09877c4d379dd0b95d,VALID
2380,W02187N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02187N.mp4,0.418,mật khẩu,mật khẩu,N (Miền Nam / South),unknown,86,29.97,1280,720,b77c79ccff4df6bef8765c1769f36d90,VALID
2381,W02187T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02187T.mp4,0.942,mật khẩu,mật khẩu,T (Miền Trung / Central),unknown,164,29.97,1280,720,c99d4009f73f7ca28c0689b874a06b35,VALID
2382,W02189.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02189.mp4,0.496,mật ong,mật ong,Neutral / Unspecified,unknown,115,29.97,1280,720,a8a43ad87d51c41281b7f31f9e88376f,VALID
2383,W02191.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02191.mp4,0.809,mẫu số,mẫu số,Neutral / Unspecified,unknown,135,29.97,1280,720,d9e9a97cce91458279499b77a3de2146,VALID
2384,W02193.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02193.mp4,0.849,mẫu số chung,mẫu số chung,Neutral / Unspecified,unknown,153,29.97,1280,720,6d687d7e1544610c2fec5a9a7845e361,VALID
2385,W02194.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02194.mp4,0.729,mẫu số lớn,mẫu số lớn,Neutral / Unspecified,unknown,120,29.97,1280,720,4f639d30e5aa937fa7ea50e609d1f675,VALID
2386,W02195.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02195.mp4,0.872,mây,mây,Neutral / Unspecified,unknown,121,29.97,1280,720,462a3205748bb92678c68fc7de5bb222,VALID
2387,W02196.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02196.mp4,0.62,mấy giờ?,mấy giờ?,Neutral / Unspecified,unknown,127,29.97,1280,720,4d26959468ccc2eb8d86adc04b34edff,VALID
2388,W02197.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02197.mp4,0.381,mét (m),mét (m),Neutral / Unspecified,unknown,93,29.97,1280,720,3113468cf230f64a827a513449fd3efb,VALID
2389,W02198.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02198.mp4,0.389,mét khối (m3),mét khối (m3),Neutral / Unspecified,unknown,95,29.97,1280,720,60c861528bbea11265245576a2806a42,VALID
2390,W02199.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02199.mp4,0.502,mét vuông (m2),mét vuông (m2),Neutral / Unspecified,unknown,114,29.97,1280,720,2ac8f037d2d5672850e2f4d99d017f38,VALID
2391,W02200B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02200B.mp4,0.578,Mexico (nước Mexico),mexico (nước mexico),B (Miền Bắc / North),unknown,100,29.97,1280,720,6c1bdfcb8300312fb795b8ed629748a9,VALID
2392,W02200N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02200N.mp4,0.609,Mexico (nước Mexico),mexico (nước mexico),N (Miền Nam / South),unknown,94,29.97,1280,720,f95b6c3a717e93743ac778972d1e920a,VALID
2393,W02200T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02200T.mp4,0.605,Mexico (nước Mexico),mexico (nước mexico),T (Miền Trung / Central),unknown,94,29.97,1280,720,4e66c34bff5a4748ca5d4ebd1ef17822,VALID
2394,W02202.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02202.mp4,0.634,mê say (như: say mê),mê say (như: say mê),Neutral / Unspecified,unknown,131,29.97,1280,720,ed082a30e264c26071254ee7641b8bff,VALID
2395,W02203.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02203.mp4,0.734,mê tín,mê tín,Neutral / Unspecified,unknown,140,29.97,1280,720,eafc1cc51dc21ffc18fbff04e87958c4,VALID
2396,W02204.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02204.mp4,0.679,mềm mại,mềm mại,Neutral / Unspecified,unknown,129,29.97,1280,720,86c0882e3b0219505b0e2686008f09da,VALID
2397,W02205.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02205.mp4,0.709,mênh mông,mênh mông,Neutral / Unspecified,unknown,114,29.97,1280,720,c1fcbcc53ed546b7d010061d856d4b27,VALID
2398,W02211.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02211.mp4,0.5,miền Bắc Việt Nam,miền bắc việt nam,Neutral / Unspecified,unknown,112,29.97,1280,720,b9648c27b80ec8cdb612b8c5efc830ed,VALID
2399,W02212.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02212.mp4,0.517,miền Nam Việt Nam,miền nam việt nam,Neutral / Unspecified,unknown,120,29.97,1280,720,bfc38deb94628e7e9ceaf0a8d8c51fd2,VALID
2400,W02214.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02214.mp4,0.495,miêu tả,miêu tả,Neutral / Unspecified,unknown,110,29.97,1280,720,952e0ea76884ff9c2000eaac0cf49f32,VALID
2401,W02215.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02215.mp4,0.605,minh hoạ,minh hoạ,Neutral / Unspecified,unknown,112,29.97,1280,720,e01129a319f46a1d487d5e80584ba488,VALID
2402,W02217.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02217.mp4,0.439,khoan (khoan đã),khoan (khoan đã),Neutral / Unspecified,unknown,88,29.97,1280,720,82424c2972c00c87851b52f8d29fd738,VALID
2403,W02218.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02218.mp4,0.606,móc áo,móc áo,Neutral / Unspecified,unknown,118,29.97,1280,720,e7dbfcb6be37e31b2f674abfd4f3cc9b,VALID
2404,W02219.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02219.mp4,0.532,Mặt trời mọc,mặt trời mọc,Neutral / Unspecified,unknown,98,29.97,1280,720,0270658b1f2817a976e2324de6e574f9,VALID
2405,W02220.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02220.mp4,0.56,mõm,mõm,Neutral / Unspecified,unknown,114,29.97,1280,720,3501a5be197afbfa9b40fa89a0f33858,VALID
2406,W02221B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02221B.mp4,0.71,muốn,muốn,B (Miền Bắc / North),unknown,128,29.97,1280,720,5e8aafb56ed0e6533225ae0a0b7e1cc5,VALID
2407,W02221N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02221N.mp4,0.422,muốn,muốn,N (Miền Nam / South),unknown,112,29.97,1280,720,873e79a23aa814a1f30706ee77b14cce,VALID
2408,W02221T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02221T.mp4,0.426,muốn,muốn,T (Miền Trung / Central),unknown,112,29.97,1280,720,4433f56953387e5720fe111d4285e7b4,VALID
2409,W02223.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02223.mp4,0.546,móng chân,móng chân,Neutral / Unspecified,unknown,110,29.97,1280,720,a78feae16af55b44c03db9ebbaaf866f,VALID
2410,W02225.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02225.mp4,0.594,móng tay,móng tay,Neutral / Unspecified,unknown,121,29.97,1280,720,861afaa29dffe2451d33932ee8f1eb83,VALID
2411,W02227.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02227.mp4,0.637,mô hình,mô hình,Neutral / Unspecified,unknown,130,29.97,1280,720,4076e56713f50a3e34719e15147163a4,VALID
2412,W02229.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02229.mp4,0.617,mồ côi,mồ côi,Neutral / Unspecified,unknown,97,29.97,1280,720,02b404bed7844a30cea2cf07c29bfe76,VALID
2413,W02230.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02230.mp4,0.612,mồ côi cha mẹ,mồ côi cha mẹ,Neutral / Unspecified,unknown,97,29.97,1280,720,5864534dfd7f1e92074078e2bbb8602f,VALID
2414,W02231.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02231.mp4,0.796,mồ hôi,mồ hôi,Neutral / Unspecified,unknown,130,29.97,1280,720,844a4c207f0edc9298d5561e44de5fe5,VALID
2415,W02234.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02234.mp4,0.627,mộc nhĩ,mộc nhĩ,Neutral / Unspecified,unknown,113,29.97,1280,720,b6f85210161d9d45c469380e9fabd44b,VALID
2416,W02235.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02235.mp4,0.566,môi,môi,Neutral / Unspecified,unknown,120,29.97,1280,720,ad5351d02e41cbaa166b87505ca553bf,VALID
2417,W02236.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02236.mp4,0.649,môi trường,môi trường,Neutral / Unspecified,unknown,116,29.97,1280,720,be621fd3d1369c54151094b39c7c1793,VALID
2418,W02237.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02237.mp4,0.552,mỗi,mỗi,Neutral / Unspecified,unknown,102,29.97,1280,720,173f82c0e9cd2942662b9ad30c835f85,VALID
2419,W02238.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02238.mp4,0.76,môn Âm nhạc,môn âm nhạc,Neutral / Unspecified,unknown,137,29.97,1280,720,00f912ae0306c1e2b51c665bf26fba8c,VALID
2420,W02239B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02239B.mp4,0.592,môn Đạo đức,môn đạo đức,B (Miền Bắc / North),unknown,113,29.97,1280,720,bc8f012d16be322390ce4bcd94121a62,VALID
2421,W02239T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02239T.mp4,0.581,môn Đạo đức,môn đạo đức,T (Miền Trung / Central),unknown,113,29.97,1280,720,3bc50fa1c7471ed484bac43f4b715340,VALID
2422,W02240N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02240N.mp4,0.649,môn Giáo dục công dân,môn giáo dục công dân,N (Miền Nam / South),unknown,94,29.97,1280,720,61ce862796c76f73122ea395e0bbff00,VALID
2423,W02241.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02241.mp4,0.765,môn Giáo dục thể chất,môn giáo dục thể chất,Neutral / Unspecified,unknown,120,29.97,1280,720,67bde531a5344e6197cc711b5e83cf38,VALID
2424,W02242.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W02242.mp4,0.513,môn Khoa học,môn khoa học,Neutral / Unspecified,unknown,105,29.97,1280,720,3b561690405dd737396d34fd12ee8d20,VALID
